rebalance_date,fund,ticker,weight
2022-10-03,Combined Minimum Variance,DIS,0.003801
2022-10-03,Combined Minimum Variance,DOW,0.0
2022-10-03,Combined Minimum Variance,DUK,0.050765
2022-10-03,Combined Minimum Variance,EA,0.072836
2022-10-03,Combined Minimum Variance,EOS-USD,0.0
2022-10-03,Combined Minimum Variance,ETC-USD,0.0
2022-10-03,Combined Minimum Variance,ETH-USD,0.0
2022-10-03,Combined Minimum Variance,GE,0.0
2022-10-03,Combined Minimum Variance,GILD,0.060334
2022-10-03,Combined Minimum Variance,GS,0.012535
2022-10-03,Combined Minimum Variance,INTC,0.0
2022-10-03,Combined Minimum Variance,KO,0.053737
2022-10-03,Combined Minimum Variance,LTC-USD,0.0
2022-10-03,Combined Minimum Variance,MMM,0.045177
2022-10-03,Combined Minimum Variance,MRK,0.086607
2022-10-03,Combined Minimum Variance,MS,0.0
2022-10-03,Combined Minimum Variance,NEE,0.00275
2022-10-03,Combined Minimum Variance,NEM,0.040267
2022-10-03,Combined Minimum Variance,NKE,0.0
2022-10-03,Combined Minimum Variance,NUE,0.0
2022-10-03,Combined Minimum Variance,NVDA,0.0
2022-10-03,Combined Minimum Variance,O,0.033313
2022-10-03,Combined Minimum Variance,OXY,0.0
2022-10-03,Combined Minimum Variance,PLD,0.0
2022-10-03,Combined Minimum Variance,PSA,0.03236
2022-10-03,Combined Minimum Variance,QCOM,0.0
2022-10-03,Combined Minimum Variance,SBUX,0.0
2022-10-03,Combined Minimum Variance,SHW,0.022218
2022-10-03,Combined Minimum Variance,SLB,0.0
2022-10-03,Combined Minimum Variance,SO,0.029531
2022-10-03,Combined Minimum Variance,T,0.045019
2022-10-03,Combined Minimum Variance,TMUS,0.007631
2022-10-03,Combined Minimum Variance,TRX-USD,0.0
2022-10-03,Combined Minimum Variance,TTWO,0.034067
2022-10-03,Combined Minimum Variance,UPS,0.020831
2022-10-03,Combined Minimum Variance,USB,0.00658
2022-10-03,Combined Minimum Variance,V,0.0
2022-10-03,Combined Minimum Variance,WFC,0.0
2022-10-03,Combined Minimum Variance,WMT,0.099437
2022-10-03,Combined Minimum Variance,XLM-USD,0.0
2022-10-03,Combined Minimum Variance,XOM,0.005089
2022-10-03,Combined Minimum Variance,XRP-USD,0.0
2022-11-01,Combined Minimum Variance,ABBV,0.067012
2022-11-01,Combined Minimum Variance,ABT,0.016192
2022-11-01,Combined Minimum Variance,ADA-USD,0.0
2022-11-01,Combined Minimum Variance,ADBE,0.0
2022-11-01,Combined Minimum Variance,AEP,0.031501
2022-11-01,Combined Minimum Variance,AMD,0.0
2022-11-01,Combined Minimum Variance,AMGN,0.065894
2022-11-01,Combined Minimum Variance,AMT,0.0
2022-11-01,Combined Minimum Variance,BA,0.0
2022-11-01,Combined Minimum Variance,BCH-USD,0.0
2022-11-01,Combined Minimum Variance,BTC-USD,0.0
2022-11-01,Combined Minimum Variance,CAT,0.004404
2022-11-01,Combined Minimum Variance,CCI,0.000566
2022-11-01,Combined Minimum Variance,CMCSA,0.001605
2022-11-01,Combined Minimum Variance,COP,0.0
2022-11-01,Combined Minimum Variance,CVX,0.025824
2022-11-01,Combined Minimum Variance,D,0.025388
2022-11-01,Combined Minimum Variance,DD,0.0
2022-11-01,Combined Minimum Variance,DIS,0.00251
2022-11-01,Combined Minimum Variance,DOW,0.0
2022-11-01,Combined Minimum Variance,DUK,0.042375
2022-11-01,Combined Minimum Variance,EA,0.076432
2022-11-01,Combined Minimum Variance,EOS-USD,0.0
2022-11-01,Combined Minimum Variance,ETC-USD,0.0
2022-11-01,Combined Minimum Variance,ETH-USD,0.0
2022-11-01,Combined Minimum Variance,GE,0.0
2022-11-01,Combined Minimum Variance,GILD,0.047786
2022-11-01,Combined Minimum Variance,GS,0.009242
2022-11-01,Combined Minimum Variance,INTC,0.0
2022-11-01,Combined Minimum Variance,KO,0.059887
2022-11-01,Combined Minimum Variance,LTC-USD,0.0
2022-11-01,Combined Minimum Variance,MMM,0.034285
2022-11-01,Combined Minimum Variance,MRK,0.093162
2022-11-01,Combined Minimum Variance,MS,0.0
2022-11-01,Combined Minimum Variance,NEE,0.0
2022-11-01,Combined Minimum Variance,NEM,0.050885
2022-11-01,Combined Minimum Variance,NKE,0.0
2022-11-01,Combined Minimum Variance,NUE,0.0
2022-11-01,Combined Minimum Variance,NVDA,0.0
2022-11-01,Combined Minimum Variance,O,0.033072
2022-11-01,Combined Minimum Variance,OXY,0.0
2022-11-01,Combined Minimum Variance,PLD,0.0
2022-11-01,Combined Minimum Variance,PSA,0.030765
2022-11-01,Combined Minimum Variance,QCOM,0.0
2022-11-01,Combined Minimum Variance,SBUX,0.004544
2022-11-01,Combined Minimum Variance,SHW,0.009632
2022-11-01,Combined Minimum Variance,SLB,0.0
2022-11-01,Combined Minimum Variance,SO,0.027605
2022-11-01,Combined Minimum Variance,T,0.042824
2022-11-01,Combined Minimum Variance,TMUS,0.00723
2022-11-01,Combined Minimum Variance,TRX-USD,2.5e-05
2022-11-01,Combined Minimum Variance,TTWO,0.039321
2022-11-01,Combined Minimum Variance,UPS,0.02901
2022-11-01,Combined Minimum Variance,USB,0.008264
2022-11-01,Combined Minimum Variance,V,0.0
2022-11-01,Combined Minimum Variance,WFC,0.0
2022-11-01,Combined Minimum Variance,WMT,0.097165
2022-11-01,Combined Minimum Variance,XLM-USD,0.0
2022-11-01,Combined Minimum Variance,XOM,0.015593
2022-11-01,Combined Minimum Variance,XRP-USD,0.0
2022-12-01,Combined Minimum Variance,ABBV,0.071879
2022-12-01,Combined Minimum Variance,ABT,0.012149
2022-12-01,Combined Minimum Variance,ADA-USD,0.0
2022-12-01,Combined Minimum Variance,ADBE,0.0
2022-12-01,Combined Minimum Variance,AEP,0.024389
2022-12-01,Combined Minimum Variance,AMD,0.0
2022-12-01,Combined Minimum Variance,AMGN,0.074883
2022-12-01,Combined Minimum Variance,AMT,0.0
2022-12-01,Combined Minimum Variance,BA,0.0
2022-12-01,Combined Minimum Variance,BCH-USD,0.0
2022-12-01,Combined Minimum Variance,BTC-USD,0.0
2022-12-01,Combined Minimum Variance,CAT,0.002021
2022-12-01,Combined Minimum Variance,CCI,0.0
2022-12-01,Combined Minimum Variance,CMCSA,0.001794
2022-12-01,Combined Minimum Variance,COP,0.0
2022-12-01,Combined Minimum Variance,CVX,0.038045
2022-12-01,Combined Minimum Variance,D,0.025091
2022-12-01,Combined Minimum Variance,DD,0.0
2022-12-01,Combined Minimum Variance,DIS,0.0
2022-12-01,Combined Minimum Variance,DOW,0.0
2022-12-01,Combined Minimum Variance,DUK,0.047405
2022-12-01,Combined Minimum Variance,EA,0.080073
2022-12-01,Combined Minimum Variance,EOS-USD,0.0
2022-12-01,Combined Minimum Variance,ETC-USD,0.0
2022-12-01,Combined Minimum Variance,ETH-USD,0.0
2022-12-01,Combined Minimum Variance,GE,0.0
2022-12-01,Combined Minimum Variance,GILD,0.049626
2022-12-01,Combined Minimum Variance,GS,0.007994
2022-12-01,Combined Minimum Variance,INTC,0.0
2022-12-01,Combined Minimum Variance,KO,0.067332
2022-12-01,Combined Minimum Variance,LTC-USD,0.0
2022-12-01,Combined Minimum Variance,MMM,0.03548
2022-12-01,Combined Minimum Variance,MRK,0.099405
2022-12-01,Combined Minimum Variance,MS,0.0
2022-12-01,Combined Minimum Variance,NEE,0.0
2022-12-01,Combined Minimum Variance,NEM,0.027185
2022-12-01,Combined Minimum Variance,NKE,0.0
2022-12-01,Combined Minimum Variance,NUE,0.0
2022-12-01,Combined Minimum Variance,NVDA,0.0
2022-12-01,Combined Minimum Variance,O,0.04931
2022-12-01,Combined Minimum Variance,OXY,0.0
2022-12-01,Combined Minimum Variance,PLD,0.0
2022-12-01,Combined Minimum Variance,PSA,0.01519
2022-12-01,Combined Minimum Variance,QCOM,0.0
2022-12-01,Combined Minimum Variance,SBUX,0.0
2022-12-01,Combined Minimum Variance,SHW,0.004706
2022-12-01,Combined Minimum Variance,SLB,0.0
2022-12-01,Combined Minimum Variance,SO,0.029517
2022-12-01,Combined Minimum Variance,T,0.042666
2022-12-01,Combined Minimum Variance,TMUS,0.006954
2022-12-01,Combined Minimum Variance,TRX-USD,0.0
2022-12-01,Combined Minimum Variance,TTWO,0.036818
2022-12-01,Combined Minimum Variance,UPS,0.019899
2022-12-01,Combined Minimum Variance,USB,0.009465
2022-12-01,Combined Minimum Variance,V,0.0
2022-12-01,Combined Minimum Variance,WFC,0.0
2022-12-01,Combined Minimum Variance,WMT,0.098499
2022-12-01,Combined Minimum Variance,XLM-USD,0.0
2022-12-01,Combined Minimum Variance,XOM,0.022222
2022-12-01,Combined Minimum Variance,XRP-USD,0.0
2023-01-03,Combined Minimum Variance,ABBV,0.075792
2023-01-03,Combined Minimum Variance,ABT,0.007613
2023-01-03,Combined Minimum Variance,ADA-USD,0.0
2023-01-03,Combined Minimum Variance,ADBE,0.0
2023-01-03,Combined Minimum Variance,AEP,0.02418
2023-01-03,Combined Minimum Variance,AMD,0.0
2023-01-03,Combined Minimum Variance,AMGN,0.079918
2023-01-03,Combined Minimum Variance,AMT,0.0
2023-01-03,Combined Minimum Variance,BA,0.0
2023-01-03,Combined Minimum Variance,BCH-USD,0.0
2023-01-03,Combined Minimum Variance,BTC-USD,0.0
2023-01-03,Combined Minimum Variance,CAT,0.000367
2023-01-03,Combined Minimum Variance,CCI,0.0
2023-01-03,Combined Minimum Variance,CMCSA,0.0
2023-01-03,Combined Minimum Variance,COP,0.0
2023-01-03,Combined Minimum Variance,CVX,0.035837
2023-01-03,Combined Minimum Variance,D,0.024928
2023-01-03,Combined Minimum Variance,DD,0.0
2023-01-03,Combined Minimum Variance,DIS,0.0
2023-01-03,Combined Minimum Variance,DOW,0.0
2023-01-03,Combined Minimum Variance,DUK,0.049651
2023-01-03,Combined Minimum Variance,EA,0.079364
2023-01-03,Combined Minimum Variance,EOS-USD,0.0
2023-01-03,Combined Minimum Variance,ETC-USD,0.0
2023-01-03,Combined Minimum Variance,ETH-USD,0.0
2023-01-03,Combined Minimum Variance,GE,0.0
2023-01-03,Combined Minimum Variance,GILD,0.052231
2023-01-03,Combined Minimum Variance,GS,0.014536
2023-01-03,Combined Minimum Variance,INTC,0.0
2023-01-03,Combined Minimum Variance,KO,0.070136
2023-01-03,Combined Minimum Variance,LTC-USD,0.0
2023-01-03,Combined Minimum Variance,MMM,0.033786
2023-01-03,Combined Minimum Variance,MRK,0.100701
2023-01-03,Combined Minimum Variance,MS,0.0
2023-01-03,Combined Minimum Variance,NEE,0.0
2023-01-03,Combined Minimum Variance,NEM,0.025242
2023-01-03,Combined Minimum Variance,NKE,0.0
2023-01-03,Combined Minimum Variance,NUE,0.0
2023-01-03,Combined Minimum Variance,NVDA,0.0
2023-01-03,Combined Minimum Variance,O,0.053767
2023-01-03,Combined Minimum Variance,OXY,0.0
2023-01-03,Combined Minimum Variance,PLD,0.0
2023-01-03,Combined Minimum Variance,PSA,0.007619
2023-01-03,Combined Minimum Variance,QCOM,0.0
2023-01-03,Combined Minimum Variance,SBUX,0.0
2023-01-03,Combined Minimum Variance,SHW,0.006432
2023-01-03,Combined Minimum Variance,SLB,0.0
2023-01-03,Combined Minimum Variance,SO,0.030929
2023-01-03,Combined Minimum Variance,T,0.046289
2023-01-03,Combined Minimum Variance,TMUS,0.008985
2023-01-03,Combined Minimum Variance,TRX-USD,0.0
2023-01-03,Combined Minimum Variance,TTWO,0.034541
2023-01-03,Combined Minimum Variance,UPS,0.013713
2023-01-03,Combined Minimum Variance,USB,0.004466
2023-01-03,Combined Minimum Variance,V,0.0
2023-01-03,Combined Minimum Variance,WFC,0.0
2023-01-03,Combined Minimum Variance,WMT,0.096324
2023-01-03,Combined Minimum Variance,XLM-USD,0.0
2023-01-03,Combined Minimum Variance,XOM,0.02265
2023-01-03,Combined Minimum Variance,XRP-USD,0.0
2023-02-02,Combined Minimum Variance,ABBV,0.079593
2023-02-02,Combined Minimum Variance,ABT,0.0
2023-02-02,Combined Minimum Variance,ADA-USD,0.0
2023-02-02,Combined Minimum Variance,ADBE,0.0
2023-02-02,Combined Minimum Variance,AEP,0.02069
2023-02-02,Combined Minimum Variance,AMD,0.0
2023-02-02,Combined Minimum Variance,AMGN,0.08463
2023-02-02,Combined Minimum Variance,AMT,0.0
2023-02-02,Combined Minimum Variance,BA,0.0
2023-02-02,Combined Minimum Variance,BCH-USD,0.0
2023-02-02,Combined Minimum Variance,BTC-USD,0.0
2023-02-02,Combined Minimum Variance,CAT,0.0
2023-02-02,Combined Minimum Variance,CCI,0.0
2023-02-02,Combined Minimum Variance,CMCSA,0.0013
2023-02-02,Combined Minimum Variance,COP,0.0
2023-02-02,Combined Minimum Variance,CVX,0.043402
2023-02-02,Combined Minimum Variance,D,0.020382
2023-02-02,Combined Minimum Variance,DD,0.0
2023-02-02,Combined Minimum Variance,DIS,0.0
2023-02-02,Combined Minimum Variance,DOW,0.0
2023-02-02,Combined Minimum Variance,DUK,0.050173
2023-02-02,Combined Minimum Variance,EA,0.075135
2023-02-02,Combined Minimum Variance,EOS-USD,0.0
2023-02-02,Combined Minimum Variance,ETC-USD,0.0
2023-02-02,Combined Minimum Variance,ETH-USD,0.0
2023-02-02,Combined Minimum Variance,GE,0.0
2023-02-02,Combined Minimum Variance,GILD,0.046949
2023-02-02,Combined Minimum Variance,GS,0.016075
2023-02-02,Combined Minimum Variance,INTC,0.0
2023-02-02,Combined Minimum Variance,KO,0.072495
2023-02-02,Combined Minimum Variance,LTC-USD,0.0
2023-02-02,Combined Minimum Variance,MMM,0.015343
2023-02-02,Combined Minimum Variance,MRK,0.10245
2023-02-02,Combined Minimum Variance,MS,0.0
2023-02-02,Combined Minimum Variance,NEE,0.007621
2023-02-02,Combined Minimum Variance,NEM,0.02244
2023-02-02,Combined Minimum Variance,NKE,0.0
2023-02-02,Combined Minimum Variance,NUE,0.0
2023-02-02,Combined Minimum Variance,NVDA,0.0
2023-02-02,Combined Minimum Variance,O,0.0678
2023-02-02,Combined Minimum Variance,OXY,0.0
2023-02-02,Combined Minimum Variance,PLD,0.0
2023-02-02,Combined Minimum Variance,PSA,0.00488
2023-02-02,Combined Minimum Variance,QCOM,0.0
2023-02-02,Combined Minimum Variance,SBUX,0.002958
2023-02-02,Combined Minimum Variance,SHW,0.0
2023-02-02,Combined Minimum Variance,SLB,0.0
2023-02-02,Combined Minimum Variance,SO,0.03846
2023-02-02,Combined Minimum Variance,T,0.039676
2023-02-02,Combined Minimum Variance,TMUS,0.019122
2023-02-02,Combined Minimum Variance,TRX-USD,0.0
2023-02-02,Combined Minimum Variance,TTWO,0.037531
2023-02-02,Combined Minimum Variance,UPS,0.015242
2023-02-02,Combined Minimum Variance,USB,0.006026
2023-02-02,Combined Minimum Variance,V,0.0
2023-02-02,Combined Minimum Variance,WFC,0.0
2023-02-02,Combined Minimum Variance,WMT,0.095241
2023-02-02,Combined Minimum Variance,XLM-USD,0.0
2023-02-02,Combined Minimum Variance,XOM,0.014388
2023-02-02,Combined Minimum Variance,XRP-USD,0.0
2023-03-06,Combined Minimum Variance,ABBV,0.079992
2023-03-06,Combined Minimum Variance,ABT,0.001728
2023-03-06,Combined Minimum Variance,ADA-USD,0.0
2023-03-06,Combined Minimum Variance,ADBE,0.0
2023-03-06,Combined Minimum Variance,AEP,0.012514
2023-03-06,Combined Minimum Variance,AMD,0.0
2023-03-06,Combined Minimum Variance,AMGN,0.082734
2023-03-06,Combined Minimum Variance,AMT,0.0
2023-03-06,Combined Minimum Variance,BA,0.0
2023-03-06,Combined Minimum Variance,BCH-USD,0.0
2023-03-06,Combined Minimum Variance,BTC-USD,0.0
2023-03-06,Combined Minimum Variance,CAT,0.00039
2023-03-06,Combined Minimum Variance,CCI,0.0
2023-03-06,Combined Minimum Variance,CMCSA,0.0
2023-03-06,Combined Minimum Variance,COP,0.0
2023-03-06,Combined Minimum Variance,CVX,0.04269
2023-03-06,Combined Minimum Variance,D,0.021013
2023-03-06,Combined Minimum Variance,DD,0.0
2023-03-06,Combined Minimum Variance,DIS,0.000449
2023-03-06,Combined Minimum Variance,DOW,0.0
2023-03-06,Combined Minimum Variance,DUK,0.048343
2023-03-06,Combined Minimum Variance,EA,0.079307
2023-03-06,Combined Minimum Variance,EOS-USD,0.0
2023-03-06,Combined Minimum Variance,ETC-USD,0.0
2023-03-06,Combined Minimum Variance,ETH-USD,0.0
2023-03-06,Combined Minimum Variance,GE,0.0
2023-03-06,Combined Minimum Variance,GILD,0.054023
2023-03-06,Combined Minimum Variance,GS,0.015105
2023-03-06,Combined Minimum Variance,INTC,0.0
2023-03-06,Combined Minimum Variance,KO,0.076437
2023-03-06,Combined Minimum Variance,LTC-USD,0.0
2023-03-06,Combined Minimum Variance,MMM,0.01078
2023-03-06,Combined Minimum Variance,MRK,0.098045
2023-03-06,Combined Minimum Variance,MS,0.0
2023-03-06,Combined Minimum Variance,NEE,0.006579
2023-03-06,Combined Minimum Variance,NEM,0.021839
2023-03-06,Combined Minimum Variance,NKE,0.0
2023-03-06,Combined Minimum Variance,NUE,0.0
2023-03-06,Combined Minimum Variance,NVDA,0.0
2023-03-06,Combined Minimum Variance,O,0.070126
2023-03-06,Combined Minimum Variance,OXY,0.0
2023-03-06,Combined Minimum Variance,PLD,0.0
2023-03-06,Combined Minimum Variance,PSA,0.007162
2023-03-06,Combined Minimum Variance,QCOM,0.0
2023-03-06,Combined Minimum Variance,SBUX,0.0
2023-03-06,Combined Minimum Variance,SHW,0.0
2023-03-06,Combined Minimum Variance,SLB,0.0
2023-03-06,Combined Minimum Variance,SO,0.03233
2023-03-06,Combined Minimum Variance,T,0.041771
2023-03-06,Combined Minimum Variance,TMUS,0.014886
2023-03-06,Combined Minimum Variance,TRX-USD,0.0
2023-03-06,Combined Minimum Variance,TTWO,0.035604
2023-03-06,Combined Minimum Variance,UPS,0.017402
2023-03-06,Combined Minimum Variance,USB,0.010378
2023-03-06,Combined Minimum Variance,V,0.0
2023-03-06,Combined Minimum Variance,WFC,0.0
2023-03-06,Combined Minimum Variance,WMT,0.100004
2023-03-06,Combined Minimum Variance,XLM-USD,0.0
2023-03-06,Combined Minimum Variance,XOM,0.018371
2023-03-06,Combined Minimum Variance,XRP-USD,0.0
2023-04-04,Combined Minimum Variance,ABBV,0.080733
2023-04-04,Combined Minimum Variance,ABT,5.2e-05
2023-04-04,Combined Minimum Variance,ADA-USD,0.0
2023-04-04,Combined Minimum Variance,ADBE,0.0
2023-04-04,Combined Minimum Variance,AEP,0.006321
2023-04-04,Combined Minimum Variance,AMD,0.0
2023-04-04,Combined Minimum Variance,AMGN,0.082923
2023-04-04,Combined Minimum Variance,AMT,0.0
2023-04-04,Combined Minimum Variance,BA,0.0
2023-04-04,Combined Minimum Variance,BCH-USD,0.0
2023-04-04,Combined Minimum Variance,BTC-USD,0.0
2023-04-04,Combined Minimum Variance,CAT,0.000817
2023-04-04,Combined Minimum Variance,CCI,0.0
2023-04-04,Combined Minimum Variance,CMCSA,0.0
2023-04-04,Combined Minimum Variance,COP,0.0
2023-04-04,Combined Minimum Variance,CVX,0.04424
2023-04-04,Combined Minimum Variance,D,0.019946
2023-04-04,Combined Minimum Variance,DD,0.0
2023-04-04,Combined Minimum Variance,DIS,0.0
2023-04-04,Combined Minimum Variance,DOW,0.0
2023-04-04,Combined Minimum Variance,DUK,0.046451
2023-04-04,Combined Minimum Variance,EA,0.082426
2023-04-04,Combined Minimum Variance,EOS-USD,0.0
2023-04-04,Combined Minimum Variance,ETC-USD,0.0
2023-04-04,Combined Minimum Variance,ETH-USD,0.0
2023-04-04,Combined Minimum Variance,GE,0.0
2023-04-04,Combined Minimum Variance,GILD,0.053621
2023-04-04,Combined Minimum Variance,GS,0.00353
2023-04-04,Combined Minimum Variance,INTC,0.0
2023-04-04,Combined Minimum Variance,KO,0.085021
2023-04-04,Combined Minimum Variance,LTC-USD,0.0
2023-04-04,Combined Minimum Variance,MMM,0.009694
2023-04-04,Combined Minimum Variance,MRK,0.099043
2023-04-04,Combined Minimum Variance,MS,0.0
2023-04-04,Combined Minimum Variance,NEE,0.008445
2023-04-04,Combined Minimum Variance,NEM,0.028352
2023-04-04,Combined Minimum Variance,NKE,0.0
2023-04-04,Combined Minimum Variance,NUE,0.0
2023-04-04,Combined Minimum Variance,NVDA,0.0
2023-04-04,Combined Minimum Variance,O,0.068023
2023-04-04,Combined Minimum Variance,OXY,0.0
2023-04-04,Combined Minimum Variance,PLD,0.0
2023-04-04,Combined Minimum Variance,PSA,0.000833
2023-04-04,Combined Minimum Variance,QCOM,0.0
2023-04-04,Combined Minimum Variance,SBUX,0.0
2023-04-04,Combined Minimum Variance,SHW,0.0
2023-04-04,Combined Minimum Variance,SLB,0.0
2023-04-04,Combined Minimum Variance,SO,0.033529
2023-04-04,Combined Minimum Variance,T,0.041365
2023-04-04,Combined Minimum Variance,TMUS,0.020815
2023-04-04,Combined Minimum Variance,TRX-USD,0.0
2023-04-04,Combined Minimum Variance,TTWO,0.032852
2023-04-04,Combined Minimum Variance,UPS,0.024495
2023-04-04,Combined Minimum Variance,USB,0.0
2023-04-04,Combined Minimum Variance,V,0.004695
2023-04-04,Combined Minimum Variance,WFC,0.0
2023-04-04,Combined Minimum Variance,WMT,0.104472
2023-04-04,Combined Minimum Variance,XLM-USD,0.0
2023-04-04,Combined Minimum Variance,XOM,0.017303
2023-04-04,Combined Minimum Variance,XRP-USD,0.0
2023-05-04,Combined Minimum Variance,ABBV,0.086592
2023-05-04,Combined Minimum Variance,ABT,0.000676
2023-05-04,Combined Minimum Variance,ADA-USD,0.0
2023-05-04,Combined Minimum Variance,ADBE,0.0
2023-05-04,Combined Minimum Variance,AEP,0.002976
2023-05-04,Combined Minimum Variance,AMD,0.0
2023-05-04,Combined Minimum Variance,AMGN,0.084018
2023-05-04,Combined Minimum Variance,AMT,0.0
2023-05-04,Combined Minimum Variance,BA,0.0
2023-05-04,Combined Minimum Variance,BCH-USD,0.0
2023-05-04,Combined Minimum Variance,BTC-USD,0.0
2023-05-04,Combined Minimum Variance,CAT,0.003216
2023-05-04,Combined Minimum Variance,CCI,0.0
2023-05-04,Combined Minimum Variance,CMCSA,0.001493
2023-05-04,Combined Minimum Variance,COP,0.0
2023-05-04,Combined Minimum Variance,CVX,0.040386
2023-05-04,Combined Minimum Variance,D,0.019695
2023-05-04,Combined Minimum Variance,DD,0.0
2023-05-04,Combined Minimum Variance,DIS,0.0
2023-05-04,Combined Minimum Variance,DOW,0.002162
2023-05-04,Combined Minimum Variance,DUK,0.043096
2023-05-04,Combined Minimum Variance,EA,0.081975
2023-05-04,Combined Minimum Variance,EOS-USD,0.0
2023-05-04,Combined Minimum Variance,ETC-USD,0.0
2023-05-04,Combined Minimum Variance,ETH-USD,0.0
2023-05-04,Combined Minimum Variance,GE,0.0
2023-05-04,Combined Minimum Variance,GILD,0.055838
2023-05-04,Combined Minimum Variance,GS,0.003744
2023-05-04,Combined Minimum Variance,INTC,0.0
2023-05-04,Combined Minimum Variance,KO,0.086727
2023-05-04,Combined Minimum Variance,LTC-USD,0.0
2023-05-04,Combined Minimum Variance,MMM,0.007906
2023-05-04,Combined Minimum Variance,MRK,0.102051
2023-05-04,Combined Minimum Variance,MS,0.0
2023-05-04,Combined Minimum Variance,NEE,0.010607
2023-05-04,Combined Minimum Variance,NEM,0.032851
2023-05-04,Combined Minimum Variance,NKE,0.0
2023-05-04,Combined Minimum Variance,NUE,0.0
2023-05-04,Combined Minimum Variance,NVDA,0.0
2023-05-04,Combined Minimum Variance,O,0.066467
2023-05-04,Combined Minimum Variance,OXY,0.0
2023-05-04,Combined Minimum Variance,PLD,0.0
2023-05-04,Combined Minimum Variance,PSA,0.0
2023-05-04,Combined Minimum Variance,QCOM,0.0
2023-05-04,Combined Minimum Variance,SBUX,0.0
2023-05-04,Combined Minimum Variance,SHW,0.0
2023-05-04,Combined Minimum Variance,SLB,0.0
2023-05-04,Combined Minimum Variance,SO,0.03063
2023-05-04,Combined Minimum Variance,T,0.033241
2023-05-04,Combined Minimum Variance,TMUS,0.02474
2023-05-04,Combined Minimum Variance,TRX-USD,0.0
2023-05-04,Combined Minimum Variance,TTWO,0.029518
2023-05-04,Combined Minimum Variance,UPS,0.022148
2023-05-04,Combined Minimum Variance,USB,0.0
2023-05-04,Combined Minimum Variance,V,0.004476
2023-05-04,Combined Minimum Variance,WFC,0.0
2023-05-04,Combined Minimum Variance,WMT,0.106875
2023-05-04,Combined Minimum Variance,XLM-USD,0.0
2023-05-04,Combined Minimum Variance,XOM,0.015897
2023-05-04,Combined Minimum Variance,XRP-USD,0.0
2023-06-05,Combined Minimum Variance,ABBV,0.083028
2023-06-05,Combined Minimum Variance,ABT,0.000722
2023-06-05,Combined Minimum Variance,ADA-USD,0.0
2023-06-05,Combined Minimum Variance,ADBE,0.0
2023-06-05,Combined Minimum Variance,AEP,0.0
2023-06-05,Combined Minimum Variance,AMD,0.0
2023-06-05,Combined Minimum Variance,AMGN,0.083673
2023-06-05,Combined Minimum Variance,AMT,0.0
2023-06-05,Combined Minimum Variance,BA,0.0
2023-06-05,Combined Minimum Variance,BCH-USD,0.0
2023-06-05,Combined Minimum Variance,BTC-USD,0.0
2023-06-05,Combined Minimum Variance,CAT,0.0
2023-06-05,Combined Minimum Variance,CCI,0.0
2023-06-05,Combined Minimum Variance,CMCSA,0.0
2023-06-05,Combined Minimum Variance,COP,0.0
2023-06-05,Combined Minimum Variance,CVX,0.042138
2023-06-05,Combined Minimum Variance,D,0.013808
2023-06-05,Combined Minimum Variance,DD,0.0
2023-06-05,Combined Minimum Variance,DIS,0.0
2023-06-05,Combined Minimum Variance,DOW,0.0
2023-06-05,Combined Minimum Variance,DUK,0.044611
2023-06-05,Combined Minimum Variance,EA,0.085507
2023-06-05,Combined Minimum Variance,EOS-USD,0.0
2023-06-05,Combined Minimum Variance,ETC-USD,0.0
2023-06-05,Combined Minimum Variance,ETH-USD,0.0
2023-06-05,Combined Minimum Variance,GE,0.0
2023-06-05,Combined Minimum Variance,GILD,0.056395
2023-06-05,Combined Minimum Variance,GS,0.008305
2023-06-05,Combined Minimum Variance,INTC,0.0
2023-06-05,Combined Minimum Variance,KO,0.091508
2023-06-05,Combined Minimum Variance,LTC-USD,0.0
2023-06-05,Combined Minimum Variance,MMM,0.003293
2023-06-05,Combined Minimum Variance,MRK,0.105568
2023-06-05,Combined Minimum Variance,MS,0.0
2023-06-05,Combined Minimum Variance,NEE,0.0
2023-06-05,Combined Minimum Variance,NEM,0.035144
2023-06-05,Combined Minimum Variance,NKE,0.0
2023-06-05,Combined Minimum Variance,NUE,0.0
2023-06-05,Combined Minimum Variance,NVDA,0.0
2023-06-05,Combined Minimum Variance,O,0.071617
2023-06-05,Combined Minimum Variance,OXY,0.0
2023-06-05,Combined Minimum Variance,PLD,0.0
2023-06-05,Combined Minimum Variance,PSA,0.002087
2023-06-05,Combined Minimum Variance,QCOM,0.0
2023-06-05,Combined Minimum Variance,SBUX,0.0
2023-06-05,Combined Minimum Variance,SHW,0.0
2023-06-05,Combined Minimum Variance,SLB,0.0
2023-06-05,Combined Minimum Variance,SO,0.033806
2023-06-05,Combined Minimum Variance,T,0.031914
2023-06-05,Combined Minimum Variance,TMUS,0.030163
2023-06-05,Combined Minimum Variance,TRX-USD,0.0
2023-06-05,Combined Minimum Variance,TTWO,0.025078
2023-06-05,Combined Minimum Variance,UPS,0.025864
2023-06-05,Combined Minimum Variance,USB,0.0
2023-06-05,Combined Minimum Variance,V,0.003009
2023-06-05,Combined Minimum Variance,WFC,0.0
2023-06-05,Combined Minimum Variance,WMT,0.111089
2023-06-05,Combined Minimum Variance,XLM-USD,0.0
2023-06-05,Combined Minimum Variance,XOM,0.011672
