trade_date,sector,sentiment,sentiment_lag1
2021-06-25,Comm,0.06541,-0.11072333333333337
2021-06-28,Comm,0.271771,0.06541
2021-06-29,Comm,0.08808,0.271771
2021-06-30,Comm,0.2134554545454545,0.08808
2021-07-01,Comm,0.14739,0.2134554545454545
2021-07-02,Comm,0.08647999999999999,0.14739
2021-07-06,Comm,0.056405,0.08647999999999999
2021-07-07,Comm,0.031904,0.056405
2021-07-08,Comm,0.21664,0.031904
2021-07-09,Comm,0.24954666666666667,0.21664
2021-07-12,Comm,0.14441333333333334,0.24954666666666667
2021-07-13,Comm,0.2982433333333333,0.14441333333333334
2021-07-14,Comm,0.025346666666666674,0.2982433333333333
2021-07-15,Comm,-0.04596666666666667,0.025346666666666674
2021-07-16,Comm,0.03555133333333334,-0.04596666666666667
2021-07-19,Comm,0.31944333333333336,0.03555133333333334
2021-07-20,Comm,0.09351999999999999,0.31944333333333336
2021-07-21,Comm,-0.036919999999999994,0.09351999999999999
2021-07-22,Comm,0.1142525,-0.036919999999999994
2021-07-23,Comm,0.16062222222222222,0.1142525
2021-07-26,Comm,-0.0007440000000000002,0.16062222222222222
2021-07-27,Comm,0.17268,-0.0007440000000000002
2021-07-28,Comm,0.25700666666666666,0.17268
2021-07-29,Comm,0.1350652380952381,0.25700666666666666
2021-07-30,Comm,0.05971,0.1350652380952381
2021-08-02,Comm,0.046145000000000005,0.05971
2021-08-03,Comm,0.13516533333333333,0.046145000000000005
2021-08-04,Comm,0.035919999999999994,0.13516533333333333
2021-08-05,Comm,0.07803666666666666,0.035919999999999994
2021-08-06,Comm,0.03416999999999998,0.07803666666666666
2021-08-09,Comm,0.22978666666666667,0.03416999999999998
2021-08-10,Comm,0.05385666666666668,0.22978666666666667
2021-08-11,Comm,0.06664,0.05385666666666668
2021-08-12,Comm,0.32542000000000004,0.06664
2021-08-13,Comm,0.289635,0.32542000000000004
2021-08-16,Comm,0.08188642857142857,0.289635
2021-08-17,Comm,0.19438,0.08188642857142857
2021-08-18,Comm,0.04019285714285715,0.19438
2021-08-19,Comm,0.032813999999999996,0.04019285714285715
2021-08-20,Comm,0.04622333333333333,0.032813999999999996
2021-08-23,Comm,0.29232,0.04622333333333333
2021-08-24,Comm,0.2765533333333333,0.29232
2021-08-25,Comm,0.06369,0.2765533333333333
2021-08-26,Comm,0.150265,0.06369
2021-08-27,Comm,0.42011000000000004,0.150265
2021-08-30,Comm,0.129609,0.42011000000000004
2021-08-31,Comm,0.04381333333333333,0.129609
2021-09-01,Comm,0.0,0.04381333333333333
2021-09-02,Comm,0.12163666666666666,0.0
2021-09-03,Comm,0.21498,0.12163666666666666
2021-09-07,Comm,0.1519066666666667,0.21498
2021-09-08,Comm,0.19782166666666665,0.1519066666666667
2021-09-09,Comm,-0.07228799999999999,0.19782166666666665
2021-09-10,Comm,0.21449400000000002,-0.07228799999999999
2021-09-13,Comm,0.36383714285714286,0.21449400000000002
2021-09-14,Comm,0.1482713333333333,0.36383714285714286
2021-09-15,Comm,0.028367999999999997,0.1482713333333333
2021-09-16,Comm,0.06560666666666666,0.028367999999999997
2021-09-17,Comm,0.12684914285714285,0.06560666666666666
2021-09-20,Comm,0.38327181818181816,0.12684914285714285
2021-09-21,Comm,0.12419,0.38327181818181816
2021-09-22,Comm,0.172152,0.12419
2021-09-23,Comm,0.17079,0.172152
2021-09-24,Comm,0.09761,0.17079
2021-09-27,Comm,0.19313666666666668,0.09761
2021-09-28,Comm,0.15829100000000002,0.19313666666666668
2021-09-29,Comm,-0.014279999999999996,0.15829100000000002
2021-09-30,Comm,0.10342666666666667,-0.014279999999999996
2021-10-01,Comm,0.20278999999999997,0.10342666666666667
2021-10-04,Comm,0.11742999999999999,0.20278999999999997
2021-10-05,Comm,0.14201714285714284,0.11742999999999999
2021-10-06,Comm,0.021336666666666667,0.14201714285714284
2021-10-07,Comm,0.23674166666666668,0.021336666666666667
2021-10-08,Comm,0.003252500000000003,0.23674166666666668
2021-10-11,Comm,0.1970333333333333,0.003252500000000003
2021-10-12,Comm,0.16868,0.1970333333333333
2021-10-13,Comm,-0.07740666666666667,0.16868
2021-10-14,Comm,-0.001044999999999996,-0.07740666666666667
2021-10-15,Comm,0.16146,-0.001044999999999996
2021-10-18,Comm,0.1916,0.16146
2021-10-19,Comm,0.04836666666666668,0.1916
2021-10-20,Comm,0.04565333333333334,0.04836666666666668
2021-10-21,Comm,0.07695642857142856,0.04565333333333334
2021-10-22,Comm,0.22125000000000003,0.07695642857142856
2021-10-25,Comm,0.378412,0.22125000000000003
2021-10-26,Comm,0.27002,0.378412
2021-10-27,Comm,0.12161999999999999,0.27002
2021-10-28,Comm,0.13147666666666663,0.12161999999999999
2021-10-29,Comm,0.19843666666666668,0.13147666666666663
2021-11-01,Comm,0.149505,0.19843666666666668
2021-11-02,Comm,0.2320066666666667,0.149505
2021-11-03,Comm,0.292313,0.2320066666666667
2021-11-04,Comm,0.16645009523809523,0.292313
2021-11-05,Comm,0.16154,0.16645009523809523
2021-11-08,Comm,-0.14548666666666668,0.16154
2021-11-09,Comm,0.05717999999999999,-0.14548666666666668
2021-11-10,Comm,0.05030666666666665,0.05717999999999999
2021-11-11,Comm,0.10554666666666668,0.05030666666666665
2021-11-12,Comm,0.18726333333333334,0.10554666666666668
2021-11-15,Comm,0.197412,0.18726333333333334
2021-11-16,Comm,0.06988857142857142,0.197412
2021-11-17,Comm,0.06301999999999999,0.06988857142857142
2021-11-18,Comm,0.12821666666666667,0.06301999999999999
2021-11-19,Comm,0.081346,0.12821666666666667
2021-11-22,Comm,0.08311166666666667,0.081346
2021-11-23,Comm,0.137586,0.08311166666666667
2021-11-24,Comm,0.06409499999999999,0.137586
2021-11-26,Comm,0.15616000000000002,0.06409499999999999
2021-11-29,Comm,-0.05756,0.15616000000000002
2021-11-30,Comm,0.1320590909090909,-0.05756
2021-12-01,Comm,0.30377,0.1320590909090909
2021-12-02,Comm,-0.064,0.30377
2021-12-03,Comm,0.06587333333333333,-0.064
2021-12-06,Comm,0.14084666666666665,0.06587333333333333
2021-12-07,Comm,0.23764000000000002,0.14084666666666665
2021-12-08,Comm,0.21416500000000002,0.23764000000000002
2021-12-09,Comm,0.062495,0.21416500000000002
2021-12-10,Comm,0.22532000000000005,0.062495
2021-12-13,Comm,0.07404999999999999,0.22532000000000005
2021-12-14,Comm,0.21833999999999998,0.07404999999999999
2021-12-15,Comm,0.016157999999999995,0.21833999999999998
2021-12-16,Comm,0.4555225,0.016157999999999995
2021-12-17,Comm,-0.050591428571428565,0.4555225
2021-12-20,Comm,0.1981,-0.050591428571428565
2021-12-21,Comm,0.053434999999999996,0.1981
2021-12-22,Comm,0.17231666666666667,0.053434999999999996
2021-12-23,Comm,0.08898133333333333,0.17231666666666667
2021-12-27,Comm,0.0644675,0.08898133333333333
2021-12-28,Comm,0.038645,0.0644675
2021-12-29,Comm,0.05666,0.038645
2021-12-30,Comm,0.1496866666666667,0.05666
2021-12-31,Comm,0.011473333333333332,0.1496866666666667
2022-01-03,Comm,0.08404923076923078,0.011473333333333332
2022-01-04,Comm,0.112155,0.08404923076923078
2022-01-05,Comm,0.19329999999999997,0.112155
2022-01-06,Comm,0.32664400000000005,0.19329999999999997
2022-01-07,Comm,0.222086,0.32664400000000005
2022-01-10,Comm,0.20878178571428568,0.222086
2022-01-11,Comm,0.193445,0.20878178571428568
2022-01-12,Comm,0.31898,0.193445
2022-01-13,Comm,0.19064566666666666,0.31898
2022-01-14,Comm,0.129514,0.19064566666666666
2022-01-18,Comm,-0.09721099439775911,0.129514
2022-01-19,Comm,0.16563733333333333,-0.09721099439775911
2022-01-20,Comm,0.326080606060606,0.16563733333333333
2022-01-21,Comm,0.20643666666666666,0.326080606060606
2022-01-24,Comm,0.28797555555555554,0.20643666666666666
